[2023-12-06 22:52:20,918][__main__][INFO] - Found GPU with device_name NVIDIA GeForce RTX 3080. Will run RFdiffusion on NVIDIA GeForce RTX 3080
[2023-12-06 22:52:20,919][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /home/domain/ipermyakov/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-12-06 22:52:40,362][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-12-06 22:52:42,928][rfdiffusion.diffusion][INFO] - Calculating IGSO3.
[2023-12-06 22:52:47,947][__main__][INFO] - Making design example_outputs/design_unconditional_0
[2023-12-06 22:52:47,951][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-200']
[2023-12-06 22:52:48,020][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:08,237][rfdiffusion.inference.model_runners][INFO] - Timestep 15, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:09,510][rfdiffusion.inference.model_runners][INFO] - Timestep 14, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:10,209][rfdiffusion.inference.model_runners][INFO] - Timestep 13, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:11,471][rfdiffusion.inference.model_runners][INFO] - Timestep 12, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:12,159][rfdiffusion.inference.model_runners][INFO] - Timestep 11, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:12,851][rfdiffusion.inference.model_runners][INFO] - Timestep 10, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:13,542][rfdiffusion.inference.model_runners][INFO] - Timestep 9, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:14,242][rfdiffusion.inference.model_runners][INFO] - Timestep 8, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:14,944][rfdiffusion.inference.model_runners][INFO] - Timestep 7, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:15,641][rfdiffusion.inference.model_runners][INFO] - Timestep 6, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:16,337][rfdiffusion.inference.model_runners][INFO] - Timestep 5, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:17,037][rfdiffusion.inference.model_runners][INFO] - Timestep 4, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:17,735][rfdiffusion.inference.model_runners][INFO] - Timestep 3, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
